Date/Time,WindSpeed,Theoretical_Power_Curve,ActivePower,Wind Direction
06 05 2018 05:20,2.179457903,0,0,154.3061066
06 05 2018 05:30,1.533069015,0,0,155.9776001
06 05 2018 05:40,1.918519974,0,0,180.0563049
06 05 2018 05:50,2.506473064,0,0,184.8294067
06 05 2018 06:00,1.816283941,0,0,160.548996
06 05 2018 06:10,1.892277956,0,0,152.572998
06 05 2018 06:20,1.793409944,0,0,153.6963043
06 05 2018 06:30,2.139693022,0,0,221.0375061
06 05 2018 06:40,3.45106101,46.71043514,25.60486984,201.1907959
06 05 2018 06:50,3.393853903,41.01299663,27.61455917,199.3374023
06 05 2018 07:00,3.109786987,20.4774382,10.74771023,198.337204
06 05 2018 07:10,2.517136097,0,0,194.0850983
06 05 2018 07:20,2.237464905,0,0,196.3871002
06 05 2018 07:30,1.315896988,0,0,227.9326019
06 05 2018 07:40,0.733972073,0,0,20.25926018
06 05 2018 07:50,1.007488966,0,0,339.5653992
06 05 2018 08:00,1.180016041,0,0,275.7909851
06 05 2018 08:10,1.212502956,0,0,237.2330933
06 05 2018 08:20,1.427801013,0,0,237.0180969
06 05 2018 08:30,1.758666992,0,0,240.7527008
06 05 2018 08:40,2.19867897,0,0,236.6419983
06 05 2018 08:50,2.053966999,0,0,241.3079987
06 05 2018 09:00,1.767063975,0,0,237.1631927
06 05 2018 09:10,0.84360981,0,0,257.6879883
06 05 2018 09:20,1.277830005,0,0,341.5043945
06 05 2018 09:30,2.243629932,0,0,334.322113
06 05 2018 09:40,2.751914978,0,0,346.1693115
06 05 2018 09:50,2.724802017,0,0,11.34689999
06 05 2018 10:00,1.856217027,0,0,12.8886404
06 05 2018 10:10,1.306478024,0,0,4.435254097
06 05 2018 10:20,1.332888007,0,0,16.07759094
06 05 2018 10:30,1.723461986,0,0,3.563565016
06 05 2018 10:40,2.252106905,0,0,29.77005959
06 05 2018 10:50,1.200742006,0,0,30.62475014
06 05 2018 11:00,1.686378956,0,0,31.82188034
06 05 2018 11:10,2.200428009,0,0,12.4538002
06 05 2018 11:20,1.844776034,0,0,12.47181988
06 05 2018 11:30,1.262989998,0,0,31.66091919
06 05 2018 11:40,1.590752959,0,0,69.97396088
06 05 2018 11:50,1.299654961,0,0,48.02851105
06 05 2018 12:00,1.593310952,0,0,88.71935272
06 05 2018 12:10,1.666707039,0,0,75.77040863
06 05 2018 12:20,1.499794006,0,0,30.88017082
06 05 2018 12:30,1.406903982,0,0,41.77228165
06 05 2018 12:40,1.203884959,0,0,264.7703857
06 05 2018 12:50,0.827070892,0,0,192.408905
06 05 2018 13:00,1.355705976,0,0,190.829895
06 05 2018 13:10,2.803934097,0,0,168.5610046
06 05 2018 13:20,2.868005991,0,0,154.4223022
06 05 2018 13:30,1.582502007,0,0,169.0988007
06 05 2018 13:40,2.311846018,0,0,219.1707001
06 05 2018 13:50,1.917979956,0,0,215.3666992
06 05 2018 14:00,3.459424019,47.58720293,0,244.6461945
06 05 2018 14:10,3.603602886,64.4622079,39.96875,240.0827026
06 05 2018 14:20,4.800533772,288.4669712,205.9965973,226.3928986
06 05 2018 14:30,5.543613911,481.6341625,330.9202881,207.3336029
06 05 2018 14:40,5.980439186,618.4163381,468.5737,195.0214996
06 05 2018 14:50,6.460709095,790.7072828,662.7537231,194.9223022
06 05 2018 15:00,7.908504963,1478.044617,1294.682007,201.8278961
06 05 2018 15:10,7.763082981,1397.384361,1251.213989,200.2640991
06 05 2018 15:20,7.391674042,1202.535445,1006.155029,199.3069
06 05 2018 15:30,5.798173904,559.0061844,516.4373779,197.7492981
06 05 2018 15:40,4.538825989,230.263386,204.4129944,197.1172943
06 05 2018 15:50,1.934950948,0,0.034533329,210.3267059
06 05 2018 16:00,3.503334999,52.37440967,24.24374008,222.9042969
06 05 2018 16:10,4.214853764,163.9595052,113.0437012,225.241394
06 05 2018 16:20,3.591747999,62.94919154,45.65406036,244.2342987
06 05 2018 16:30,2.650577068,0,0.178466007,251.1804962
06 05 2018 16:40,2.399204016,0,0,260.3210144
06 05 2018 16:50,2.21645093,0,0,244.5061035
06 05 2018 17:00,2.938961983,0,0,238.7328033
06 05 2018 17:10,2.985332012,0,0,257.8302917
06 05 2018 17:20,2.56871891,0,0,286.0523987
06 05 2018 17:30,2.012686968,0,0,258.2901001
06 05 2018 17:40,3.700032949,77.60474481,6.136538029,230.933197
06 05 2018 17:50,4.770936012,281.6559921,200.9674988,224.4076996
06 05 2018 18:00,5.473092079,461.2925602,331.3016968,220.7765961
06 05 2018 18:10,6.30735302,732.6734892,572.5490723,214.9039001
06 05 2018 18:20,7.20299387,1110.050588,986.3272095,214.8363037
06 05 2018 18:30,8.595511436,1887.21088,1639.204956,213.2566986
06 05 2018 18:40,9.733178139,2614.72183,2084.173096,211.8925018
06 05 2018 18:50,10.2362299,2930.449557,2227.516113,208.978302
06 05 2018 19:00,10.56130981,3094.520917,2450.618896,208.1320953
06 05 2018 19:10,10.31274986,2971.722215,2287.592041,206.9963074
06 05 2018 19:20,8.858922005,2053.471339,1725.784058,208.3072052
06 05 2018 19:30,9.336443901,2362.741242,1948.36499,209.3462982
06 05 2018 19:40,9.813792229,2670.780701,2216.864014,214.3619995
06 05 2018 19:50,10.56429958,3095.896698,2487.639893,215.4859009
06 05 2018 20:00,10.05708027,2827.085266,2265.080078,215.1578064
06 05 2018 20:10,10.37833977,3005.774604,2328.912109,213.4326019
06 05 2018 20:20,9.492948532,2465.358563,1977.420044,213.3925934
06 05 2018 20:30,9.826652527,2679.522539,2158.689941,215.563797
06 05 2018 20:40,10.65616989,3137.040384,2506.695068,216.8350983
06 05 2018 20:50,10.68418026,3149.154293,2596.738037,216.5068054
06 05 2018 21:00,10.19388008,2906.877639,2361.947021,218.3175964
06 05 2018 21:10,9.788266182,2653.266221,2290.437988,217.9416962
06 05 2018 21:20,9.700592041,2591.43602,2244.909912,218.0995941
06 05 2018 21:30,10.47924995,3055.836652,2405.582031,219.8820953
06 05 2018 21:40,9.811161041,2668.985374,2072.745117,221.847702
06 05 2018 21:50,8.90550518,2083.261296,1973.166016,220.5039063
06 05 2018 22:00,9.195671082,2270.818452,2026.642944,218.9389038
06 05 2018 22:10,8.326601028,1722.203305,1852.801025,217.608902
06 05 2018 22:20,8.348799706,1735.614209,1706.732056,215.3701019
06 05 2018 22:30,8.988482475,2136.568661,1953.44397,213.0077972
06 05 2018 22:40,9.718180656,2604.049903,2231.404053,211.4123993
06 05 2018 22:50,10.05383015,2825.120442,2309.074951,211.6481018
06 05 2018 23:00,9.504433632,2443.405355,2193.095947,209.2899017
06 05 2018 23:10,9.80109787,2662.097752,2275.769043,206.3025055
06 05 2018 23:20,10.07071972,2835.295415,2496.868896,204.3591003
06 05 2018 23:30,10.63014984,3125.608302,2733.808105,204.8397064
06 05 2018 23:40,10.20948982,2915.627187,2493.958008,207.0583038
06 05 2018 23:50,9.537282944,2469.153577,2276.925049,204.135498
07 05 2018 00:00,9.53477478,2467.201437,2200.340088,204.5585938
07 05 2018 00:10,9.340559959,2365.43535,2095.066895,206.3423004
07 05 2018 00:20,9.310868263,2346.008251,2020.597046,207.7812958
07 05 2018 00:30,9.5735569,2497.132257,2159.209961,205.3701019
07 05 2018 00:40,9.213813782,2282.638597,2129.177002,204.7805939
07 05 2018 00:50,9.143803596,2237.07748,2041.165039,203.2769012
07 05 2018 01:00,8.972317696,2126.160729,2014.592041,202.8840942
07 05 2018 01:10,8.787067413,2007.731233,1867.911987,203.6188965
07 05 2018 01:20,8.536218643,1850.374936,1646.109009,203.253006
07 05 2018 01:30,7.894180775,1469.993166,1319.21106,204.7458038
07 05 2018 01:40,7.590957165,1305.184652,1167.060059,205.9680939
07 05 2018 01:50,6.806330204,931.1371435,823.3046875,206.1436005
07 05 2018 02:00,5.671237946,519.6351908,485.5090027,210.8390961
07 05 2018 02:10,4.225419044,166.0316478,143.1851044,223.7960052
07 05 2018 02:20,5.618282795,503.6784723,432.3369141,230.8269958
07 05 2018 02:30,8.188528061,1639.735985,1330.36499,221.1450043
07 05 2018 02:40,9.268989563,2318.637792,1834.654053,214.2658997
07 05 2018 02:50,9.915074348,2738.156968,2189.906982,213.4868011
07 05 2018 03:00,10.9827404,3266.314089,2676.366943,206.9790955
07 05 2018 03:10,10.29948044,2964.685367,2525.458008,203.2626038
07 05 2018 03:20,9.914540291,2737.81045,2339.201904,201.1587067
07 05 2018 03:30,9.060456276,2183.035498,1857.973999,200.8721924
07 05 2018 03:40,9.366941452,2382.710122,2108.325928,202.8099976
07 05 2018 03:50,8.03909874,1552.465848,1449.666016,205.8294067
07 05 2018 04:00,7.501646042,1258.844044,1069.819946,199.9577942
07 05 2018 04:10,7.128065109,1074.696409,1035.555054,201.8592987
07 05 2018 04:20,8.392254829,1761.982653,1791.175049,198.3435974
07 05 2018 04:30,8.98530674,2134.523068,2104.961914,201.649704
07 05 2018 04:40,8.510288239,1834.341752,1776.296021,210.6165924
07 05 2018 04:50,6.527497768,816.789013,798.9431152,211.168396
07 05 2018 05:00,6.843434811,947.038563,910.8391724,206.9485016
07 05 2018 05:10,6.986629963,1009.981435,986.7581787,207.7395935
07 05 2018 05:20,4.365765095,194.1143844,164.4662018,219.7888947
07 05 2018 05:30,2.573112011,0,0,247.2346039
07 05 2018 05:40,2.859106064,0,0,244.1430054
07 05 2018 05:50,3.345571995,36.61190412,0,245.3807983
07 05 2018 06:00,3.699934959,77.59063449,44.78440857,241.4747009
07 05 2018 06:10,3.989490032,125.9909229,107.9428024,239.5733948
07 05 2018 06:20,7.550673008,1284.151244,1178.534058,206.313797
07 05 2018 06:30,2.103077888,0,28.62668991,153.9380035
07 05 2018 06:40,2.063710928,0,0,214.3164063
07 05 2018 06:50,1.661568046,0,0,224.2335052
07 05 2018 07:00,1.791993976,0,0,230.4570007
07 05 2018 07:10,1.399880052,0,0,238.3197021
07 05 2018 07:20,1.35264802,0,0,211.4570007
07 05 2018 07:30,2.082319021,0,0,229.3450928
07 05 2018 07:40,2.996680021,0,0,251.1239929
07 05 2018 07:50,3.232165098,27.74133377,0,267.5704956
07 05 2018 08:00,3.170196056,23.76360961,3.923068047,285.9923096
07 05 2018 08:10,3.10335207,20.16179826,0.411933005,304.4338989
07 05 2018 08:20,3.277225971,31.01957021,0,353.1913147
07 05 2018 08:30,2.953716993,0,0,354.6836853
07 05 2018 08:40,3.699486017,77.52600761,5.070263863,346.5582886
07 05 2018 08:50,3.249228954,28.94453227,34.07838058,340.1199951
07 05 2018 09:00,1.741379023,0,0,354.7150879
07 05 2018 09:10,1.94393599,0,0,352.2900085
07 05 2018 09:20,3.793982983,91.84017358,5.446401119,287.0134888
07 05 2018 09:30,4.173782825,155.9579649,108.7356033,278.6008911
07 05 2018 09:40,2.110738039,0,0.259532899,266.8497009
07 05 2018 09:50,2.278562069,0,0,245.1296997
07 05 2018 10:00,2.626327991,0,0,249.9411926
07 05 2018 10:10,3.579823017,61.44991504,4.461393833,224.6235962
07 05 2018 10:20,1.158521056,0,0,251.3695984
07 05 2018 10:30,1.959954023,0,0,295.7843018
07 05 2018 10:40,1.861549973,0,0,306.7992859
07 05 2018 10:50,2.370419979,0,0,296.5533142
07 05 2018 11:00,2.615206003,0,0,271.4819946
07 05 2018 11:10,2.425017118,0,0,299.9032898
07 05 2018 11:20,1.786466956,0,0,303.1369934
07 05 2018 11:30,2.588097095,0,0,263.8237915
07 05 2018 11:40,2.574517012,0,0,259.2391968
07 05 2018 11:50,2.517575979,0,0,279.6373901
07 05 2018 12:00,1.632035017,0,0,282.0346985
07 05 2018 12:10,1.701326966,0,0,320.064209
07 05 2018 12:20,2.490469933,0,0,317.3843079
07 05 2018 12:30,2.431304932,0,0,311.2376099
07 05 2018 12:40,3.375674009,39.3120452,0,318.6094971
07 05 2018 12:50,2.638701916,0,0,327.7880859
07 05 2018 13:00,2.818856955,0,0,338.5022888
07 05 2018 13:10,5.124532223,367.1926602,0,346.3695068
07 05 2018 13:20,5.096495152,360.0638847,0,345.9041138
07 05 2018 13:30,7.17314291,1095.87491,0,352.9914856
07 05 2018 13:40,8.319778442,1718.089766,0,0.638752699
07 05 2018 13:50,8.045856476,1556.365197,0,16.12166023
07 05 2018 14:00,7.098065853,1060.752229,0,14.19398022
07 05 2018 14:10,6.477878094,797.3647808,0,6.407324791
07 05 2018 14:20,6.170118809,682.8977229,0,10.8783102
07 05 2018 14:30,6.352125168,749.3517342,0,9.210680008
07 05 2018 14:40,5.633562088,508.2547275,0,21.63545036
07 05 2018 14:50,4.512320995,224.6122025,0,11.53246021
07 05 2018 15:00,3.962285042,120.8725215,0,9.814484596
07 05 2018 15:10,4.204541206,161.9424057,80.4955368,19.80327034
07 05 2018 15:20,5.515786171,473.5525577,428.9298096,31.19375992
07 05 2018 15:30,6.639667988,861.7161951,676.8621826,31.05344963
07 05 2018 15:40,6.434981823,780.7920161,599.5120239,33.7844696
07 05 2018 15:50,4.67792511,260.6402071,207.9268951,40.96044922
07 05 2018 16:00,3.5785079,61.28596406,27.78005981,39.54141998
07 05 2018 16:10,3.127170086,21.36322121,16.60272026,33.51535034
07 05 2018 16:20,2.330159903,0,0,14.42354965
07 05 2018 16:30,2.3348701,0,0,10.14568043
07 05 2018 16:40,3.025780916,16.87816177,0,351.9454956
07 05 2018 16:50,3.789947987,91.19976129,28.53473091,340.4937134
07 05 2018 17:00,4.689679146,263.2641219,156.7221985,320.8839111
07 05 2018 17:10,3.694109917,76.75460345,51.28715134,310.2854919
07 05 2018 17:20,5.211390972,389.6798354,270.2471008,300.3088989
07 05 2018 17:30,5.232947826,395.3566699,326.7598877,306.3045044
07 05 2018 17:40,6.93344593,986.3077612,844.3510132,312.5491028
07 05 2018 17:50,6.689673901,882.2061422,772.1046143,309.9437866
07 05 2018 18:00,5.73228693,538.3703159,483.5999146,306.0473022
07 05 2018 18:10,5.849279881,575.3157267,524.5266724,308.1924133
07 05 2018 18:20,5.553822994,484.6171355,420.7273865,307.1086121
07 05 2018 18:30,5.303265095,414.1454488,359.0228882,308.2361145
07 05 2018 18:40,5.533199787,478.6013086,411.0531921,307.2950134
07 05 2018 18:50,5.580657005,492.5043851,405.1845093,314.3120117
07 05 2018 19:00,5.484270096,464.4862744,385.2720032,310.9092102
07 05 2018 19:10,5.832654953,569.980817,519.4404297,309.0158081
07 05 2018 19:20,6.009297848,627.1330944,557.2407837,304.8656006
07 05 2018 19:30,5.559253216,486.2077594,429.3829041,317.7831116
07 05 2018 19:40,5.718646049,534.1522158,461.9206848,337.9779053
07 05 2018 19:50,6.623167038,855.0177891,716.12677,342.6383057
07 05 2018 20:00,6.566417217,832.2166233,813.3239136,314.9255981
07 05 2018 20:10,5.830749989,569.3713318,557.0750732,300.4754028
07 05 2018 20:20,5.077035904,355.1527193,321.8062134,319.221405
07 05 2018 20:30,6.335179806,743.0138148,724.7858887,311.9328918
07 05 2018 20:40,5.859640121,578.6547234,605.7747192,300.7261047
07 05 2018 20:50,6.837224007,944.3653527,925.5319824,295.3554077
07 05 2018 21:00,7.358391762,1185.850611,1099.249023,295.629303
07 05 2018 21:10,8.307805061,1710.880071,1521.567993,310.1249084
07 05 2018 21:20,7.484691143,1250.042491,1078.708984,305.2752991
07 05 2018 21:30,6.394608974,765.3787679,635.0800781,304.9794006
07 05 2018 21:40,6.550767899,825.9928597,718.3717041,307.1986084
07 05 2018 21:50,6.099802017,658.1753556,592.2891846,310.6491089
07 05 2018 22:00,6.57449913,835.4415922,789.5230713,309.5093994
07 05 2018 22:10,6.908740044,975.4303563,905.7124023,312.6148987
07 05 2018 22:20,6.690228939,882.4351858,794.2003174,317.6781006
07 05 2018 22:30,7.21632719,1116.421676,996.0009766,329.2318115
07 05 2018 22:40,7.188919067,1103.351605,986.9511108,332.2688904
07 05 2018 22:50,7.117054939,1069.564854,950.6259766,329.3143921
07 05 2018 23:00,6.133791924,670.0597161,634.1196289,329.1559143
07 05 2018 23:10,7.666051865,1344.954291,1206.297974,337.0292053
07 05 2018 23:20,7.18823719,1103.027748,960.0291138,341.9891968
07 05 2018 23:30,6.683887005,879.8202286,777.2736206,337.9451904
07 05 2018 23:40,5.998785973,624.5909399,517.5681763,336.8194885
07 05 2018 23:50,6.445220947,784.7294421,622.0109253,339.8785095
08 05 2018 00:00,6.802506924,929.5080228,776.5145264,346.3594971
08 05 2018 00:10,6.558726788,829.1546894,742.8242798,353.4356079
08 05 2018 00:20,6.394611835,765.3798538,714.2506104,353.8839111
08 05 2018 00:30,6.361060143,752.7061503,654.552124,350.4143982
08 05 2018 00:40,7.142218113,1081.316457,994.0919189,351.3559875
08 05 2018 00:50,7.798254013,1416.66888,1277.787964,353.6101074
08 05 2018 01:00,7.863780022,1452.980815,1532.735962,345.9588928
08 05 2018 01:10,7.977024078,1516.866884,1445.06897,345.3590088
08 05 2018 01:20,7.88626194,1465.551829,1400.167969,344.7901917
08 05 2018 01:30,9.176870346,2258.579138,2062.1521,345.3013916
08 05 2018 01:40,10.99300003,3269.964932,2897.291016,346.4914856
08 05 2018 01:50,10.80708981,3199.992614,2746.498047,346.7677917
08 05 2018 02:00,10.69320011,3153.012961,2701.481934,347.8945923
08 05 2018 02:10,9.764332771,2636.646258,2128.450928,350.3033142
08 05 2018 02:20,8.105109215,1590.750675,1429.651978,349.5945129
08 05 2018 02:30,8.508757591,1833.396817,1680.421997,347.3606873
08 05 2018 02:40,7.986917019,1522.513522,1454.444946,342.5328064
08 05 2018 02:50,8.42043972,1779.165145,1605.369019,351.780304
08 05 2018 03:00,8.603542328,1892.218219,1629.754028,355.2666016
08 05 2018 03:10,6.740705967,903.4147889,841.0631104,355.041687
08 05 2018 03:20,6.008273125,626.7866348,562.2827759,349.3135986
08 05 2018 03:30,5.452877045,455.545734,389.3548889,340.9854126
08 05 2018 03:40,4.981842041,331.5512897,301.214386,352.3641052
08 05 2018 03:50,4.296569824,180.1370373,155.3166046,357.2481079
08 05 2018 04:00,4.120556831,145.7123969,137.7651978,341.2947083
08 05 2018 04:10,3.190793037,25.01753585,26.01518059,323.5180969
08 05 2018 04:20,3.790235043,91.24523516,88.70567322,326.8864136
08 05 2018 04:30,4.088724136,139.6499641,139.3441925,319.7377014
08 05 2018 04:40,4.727324009,271.7294711,265.6958008,324.1393127
08 05 2018 04:50,6.788825035,923.6923619,805.593811,338.4892883
08 05 2018 05:00,6.189466953,689.7930314,605.7216187,335.8203125
08 05 2018 05:10,6.76256609,912.5928788,882.5936279,334.4274902
08 05 2018 05:20,6.269406796,718.7076051,738.005127,335.5918884
08 05 2018 05:30,6.039608955,637.4320864,571.2606201,339.473114
08 05 2018 05:40,6.021418095,631.2394785,567.6708984,343.0484009
08 05 2018 05:50,6.727790833,898.0186424,774.1057129,345.3161926
08 05 2018 06:00,6.364109993,753.8531274,683.4616699,337.4684143
08 05 2018 06:10,6.622607231,854.791085,767.4525146,333.1690979
08 05 2018 06:20,6.570584774,833.8787079,728.8015747,333.7025146
08 05 2018 06:30,6.645508766,864.0946536,768.9771118,333.3392029
08 05 2018 06:40,6.500507832,806.1895586,739.4619141,331.4201965
08 05 2018 06:50,5.864418983,580.1986427,498.9252014,333.1362915
08 05 2018 07:00,5.881855965,585.8521577,462.4041138,338.3765869
08 05 2018 07:10,5.714962006,533.0161804,457.5497131,332.9695129
08 05 2018 07:20,4.819255829,292.8066923,262.3934021,330.8016968
08 05 2018 07:30,5.018270016,340.5006532,278.9624939,331.4480896
08 05 2018 07:40,5.772328854,550.8594507,448.6471863,344.8252869
08 05 2018 07:50,6.005665779,625.9055959,524.5338135,348.0874023
08 05 2018 08:00,5.408455849,443.0470089,342.7484131,329.0223083
08 05 2018 08:10,4.332781792,187.4191878,165.9062958,317.0056152
08 05 2018 08:20,3.983752012,124.9015061,90.95477295,323.2499084
08 05 2018 08:30,3.796889067,92.3030249,69.248909,320.7717896
08 05 2018 08:40,3.534897089,56.00589851,58.48176956,313.5674133
08 05 2018 08:50,3.595186949,63.38578268,61.9388504,319.7309875
08 05 2018 09:00,3.941862106,117.1079256,95.35475159,332.4732056
08 05 2018 09:10,3.776405096,89.06935293,92.10933685,328.7756042
08 05 2018 09:20,3.766467094,87.52469157,82.22464752,314.7207031
08 05 2018 09:30,3.890491962,107.9338176,77.75862885,314.3139954
08 05 2018 09:40,3.540230989,56.63535342,81.74445343,315.8420105
08 05 2018 09:50,3.64330101,69.6925275,86.15656281,313.0563049
08 05 2018 10:00,4.063239098,134.8306812,124.4503021,312.2958069
08 05 2018 10:10,3.227900028,27.44787473,50.23295975,308.3581848
08 05 2018 10:20,3.918546915,112.8917761,95.97923279,303.7810059
08 05 2018 10:30,3.456130028,47.24052907,58.46828842,298.7302856
08 05 2018 10:40,2.852227926,0,18.31965065,312.645813
08 05 2018 10:50,2.645155907,0,4.291072845,309.115509
08 05 2018 11:00,3.804892063,93.58464469,111.1626968,306.6720886
08 05 2018 11:10,3.55944705,58.94078575,66.5629425,308.6586914
08 05 2018 11:20,4.373835087,195.761675,172.8278961,320.1382141
08 05 2018 11:30,4.845108986,298.8398862,238.9481964,316.7825928
08 05 2018 11:40,4.943189144,322.1647275,298.2090149,314.0704956
08 05 2018 11:50,3.649214029,70.49315741,79.51257324,317.3001099
08 05 2018 12:00,4.847921848,299.4991612,266.1664124,307.760498
08 05 2018 12:10,6.034246922,635.6030439,614.9840088,309.2172852
08 05 2018 12:20,5.481831074,463.7884384,390.6585083,321.9975891
08 05 2018 12:30,5.085233212,357.2179373,369.0172119,336.9462891
08 05 2018 12:40,4.235406876,167.9957927,172.8616943,333.0198975
08 05 2018 12:50,3.815116882,95.23698278,112.1548996,343.9663086
08 05 2018 13:00,3.857024908,102.1841325,152.3442993,351.2385864
08 05 2018 13:10,2.826514959,0,13.52820015,356.4984131
08 05 2018 13:20,2.779423952,0,0.097532913,331.0701904
08 05 2018 13:30,4.171811104,155.57595,145.6286926,329.824707
08 05 2018 13:40,3.432431936,44.79761232,39.36606979,327.4967041
08 05 2018 13:50,2.326965094,0,0,325.3692017
08 05 2018 14:00,3.241015911,28.35960271,0,311.1767883
08 05 2018 14:10,3.679956913,74.7459335,73.68282318,321.2980042
